label,text
1,congratulation awarded compact disc voucher gift guaranteed free entry weekly cannabis message music tncs
1,free entry weekly competition win football association cup final ticket may text football association receive entry question standard message rate term condition apply over
0,laughing loud silence really need remember eat drinking appreciate keeping company night babe smile
1,want new video phone anytime two connected computer min inclusive video call downloads per week free deltomorrow call reply
0,go walmart stay
0,idk keep saying since moved whatever keep butting people freedom v responsibility tired much shit deal barely keeping together get added
0,kidding would lovely sure think want drinkin dancin eatin cinema u
0,ok
0,send text well internet telephone later
0,sorry call later
0,arngd marriage walkin unfortuntly snitch bite u bittorrent love marriage dancing frnt snitch amp sayin bite bite
0,come carlos soon
0,sister
0,prefer free day tues wed fri significant ask workin lor
0,drive go sch
0,know raping dude poker
0,mmmm silence fuck silence fair know weakness grin push knee expose belly pull head forget silence know wicked smile
0,right division gang free think could text blake address occurs quite sure thought
0,looked addie go back monday bad
1,call germany penny per minute call fixed line powdered drug via access number offence prepayment direct access
0,dont give monkey think certainly mind friend mineall sleep annoyin
0,went ganesh dress shop
1,someone conacted dating service entered phone fancy youto find call landline poboxntf
1,free msgwe billed mobile number mistake shortcode please call charge refunded call free bittorrent landline
0,hello hi angry reply dr
0,honey boyfriend missing u
0,hello hi mentally retarded going sea view two people relationship gay cool game give bell finish
0,ya taking ure practical lesson start june
0,oh kay scholastic assessment test right
0,hey time driving fri whatever go evaluation fri
0,konw waht rael friendship gving exmpel jsut friend tihs msg evrey splleing tihs message wrnog bittorrent sitll raed wihtuot ayn mitsake goodnight amp national institute clinical excellence sleep sweet dream
1,p alfie moon child need song mob tell m message tone charity nokias polyamory charity polys zed profit charity
0,havent woke binary digit blur blur dad went liao cant cum oso
0,good night going sleep
0,sir waiting letter
0,hows weather
0,time get
0,ok get msg
0,watching tv lor funny whatever bluff wat izzit thk impossible u
0,sorry battery died come getting gram wheres place
1,chance win cash every white knight txt action tscs custcare xpwk
0,long fuckin showr
0,desperate call armand
1,drop everything read uve invited xchat final attempt contact u message chat pmsgrcvdhgsuitelandsrowwjhl london year
0,k k detail want transferacc offence enough
0,cant pick phone right please send message
0,offence probably hon doinat mo
0,anyway think secure anything let know want drive south relax
0,half gei happend tron maybe cool tight etc low
0,issue right cool tight etc dose drug tomorrow
0,date sunday
1,thanks continued support question week enter cannabis cash name new united state president message answer
0,right text back multi user swing need somebody get door
0,cant wait see photo useful
0,kothi print marandratha
0,effect irritation ignore
0,kallis wont bat inning
1,sound cell phone make receiving call club great new polys direct mobile every week
0,sarcastic laugh sarcastic laugh cool cool chikku chikku db
0,offence sir thats hr experience using hallucinogenic drug bus last week another audition next wednesday think might drive time
0,going send
0,okie
1,call freephone
0,left vague said would inform person accounting delayed rent discus housing agency renting another place checking online place around university southern california
0,mmmmmm silence love youso much ahmad silence cant wait year begin every second take closer side happy new year love
0,pathetic story man last week bday wife didnt wish parent forgot kid went work even colleague wish entered cabin personal assistant said happy bday cool felt special askd lunch lunch invited apartment whatever went said mind go bedroom minute ok said sexy mood came minuts latr cake n wife parent kidz friend colleague screaming surprise waiting sofa silence naked
0,plan family division gang stone
0,okay lor still let united state go ah know later whatever drop card box right
0,going home go pump petrol lor like going rain soon
0,help whatever propose going back tomorrow
0,hello jon pete ive buy spain recently hav money left bill said rent mayb interested hav pe around tb james
1,congrats year special cinema pas call see suprman v matrix starwars et cetera free bxipwe pm dont miss
0,fuuuuck need stop sleepin whats
0,thats nice good cant eat
0,way make sure get train worc foregate street shrub hill fun night kiss
0,thanks tescos quite nice gone speak soon
1,winner guaranteed caller prize final attempt contact claim call ppmpoboxbhambxe
0,storming msg wen lift phne say hello knw real meaning hello name girl yes knw girl margaret hello girlfrnd f grahmbell invnted telphone moralone forget name person
0,sorry man account dry would want whatever could trade back half could buy shit credit amusing
0,kidding lor whatever go tog lor
0,sorry guess whenever get borrow money connection maybe hour two text
1,panasonic bluetoothhdset free nokia free motorola free doublemins doubletxt orange contract call mobileupd call optout
0,aah cuddle would lush id need lot tea soup kind fumbling
0,please reserve ticket saturday eve chennai thirunelvali tirunelvali chennai sunday eve already see net ticket available want cool predictive text ticket tackle
