Label,Data,clean,clean_sentence
spam,mobile updatenow xmas mobile offer latest smartphone motorola sonyericsson nokia phone free bluetooth double voice min priority message data orange call rate mobileupd full calloptoutfq,"['mobile', 'updatenow', 'xmas', 'mobile', 'offer', 'latest', 'smartphone', 'motorola', 'sonyericsson', 'nokia', 'phone', 'free', 'bluetooth', 'double', 'voice', 'min', 'priority', 'message', 'data', 'orange', 'call', 'rate', 'mobileupd', 'full', 'calloptoutfq']",mobile updatenow xmas mobile offer latest smartphone motorola sonyericsson nokia phone free bluetooth double voice min priority message data orange call rate mobileupd full calloptoutfq
spam,updatenow active xmas offer for latest motorola collaboration sonyericsson nokia siemens free bluetooth support double c min data message orange open call mobileupd text calloptoutfq,"['updatenow', 'active', 'xmas', 'offer', 'latest', 'motorola', 'collaboration', 'sonyericsson', 'nokia', 'siemens', 'free', 'bluetooth', 'support', 'double', 'c', 'min', 'data', 'message', 'orange', 'open', 'call', 'mobileupd', 'text', 'calloptoutfq']",updatenow active xmas offer latest motorola collaboration sonyericsson nokia siemens free bluetooth support double c min data message orange open call mobileupd text calloptoutfq
spam,australia england scotland macedonia you dont miss miss goalsteam news english message national team team example england trywales cricket scotland football txt poboxoxwwq,"['australia', 'england', 'scotland', 'macedonia', 'dont', 'miss', 'miss', 'goalsteam', 'news', 'english', 'message', 'national', 'team', 'team', 'example', 'england', 'trywales', 'cricket', 'scotland', 'football', 'txt', 'poboxoxwwq']",australia england scotland macedonia dont miss miss goalsteam news english message national team team example england trywales cricket scotland football txt poboxoxwwq
spam,england macedonia dont ve miss me goalsteam uk news twitter message for national cup team example from england team trywales scotland txt poboxoxwwq,"['england', 'macedonia', 'dont', 'miss', 'goalsteam', 'uk', 'news', 'twitter', 'message', 'national', 'cup', 'team', 'example', 'england', 'team', 'trywales', 'scotland', 'txt', 'poboxoxwwq']",england macedonia dont miss goalsteam uk news twitter message national cup team example england team trywales scotland txt poboxoxwwq
spam,credit cards topped renewal personal finance identification document number tgxxrz,"['credit', 'card', 'topped', 'renewal', 'personal', 'finance', 'identification', 'document', 'number', 'tgxxrz']",credit card topped renewal personal finance identification document number tgxxrz
spam,per credit topped for renewal in personal identification number tgxxrz,"['per', 'credit', 'topped', 'renewal', 'personal', 'identification', 'number', 'tgxxrz']",per credit topped renewal personal identification number tgxxrz
spam,forwarded hi mailbox messaging service short word message service alert check match please will call back and retrieve message call match ccpmin,"['forwarded', 'hi', 'mailbox', 'messaging', 'service', 'short', 'word', 'message', 'service', 'alert', 'check', 'match', 'please', 'call', 'back', 'retrieve', 'message', 'call', 'match', 'ccpmin']",forwarded hi mailbox messaging service short word message service alert check match please call back retrieve message call match ccpmin
spam,forwarded hi telephone mailbox call messaging short message service click alert match open please contact call them back retrieve message match ccpmin,"['forwarded', 'hi', 'telephone', 'mailbox', 'call', 'messaging', 'short', 'message', 'service', 'click', 'alert', 'match', 'open', 'please', 'contact', 'call', 'back', 'retrieve', 'message', 'match', 'ccpmin']",forwarded hi telephone mailbox call messaging short message service click alert match open please contact call back retrieve message match ccpmin
spam,free entry on grprizes weekly competition each chance could win latest nokia playstation iii portable best cash every wk txt a great,"['free', 'entry', 'grprizes', 'weekly', 'competition', 'chance', 'could', 'win', 'latest', 'nokia', 'playstation', 'iii', 'portable', 'best', 'cash', 'every', 'wk', 'txt', 'great']",free entry grprizes weekly competition chance could win latest nokia playstation iii portable best cash every wk txt great
spam,free free entry grprizes win weekly song competition chance winner win latest nokia playstation portable contract cash every prize wk txt great,"['free', 'free', 'entry', 'grprizes', 'win', 'weekly', 'song', 'competition', 'chance', 'winner', 'win', 'latest', 'nokia', 'playstation', 'portable', 'contract', 'cash', 'every', 'prize', 'wk', 'txt', 'great']",free free entry grprizes win weekly song competition chance winner win latest nokia playstation portable contract cash every prize wk txt great
spam,want the new video phone... anytime two connected computer min text order five british pound per five week call reply delivery board tomorrow,"['want', 'new', 'video', 'phone', 'anytime', 'two', 'connected', 'computer', 'min', 'text', 'order', 'five', 'british', 'pound', 'per', 'five', 'week', 'call', 'reply', 'delivery', 'board', 'tomorrow']",want new video phone anytime two connected computer min text order five british pound per five week call reply delivery board tomorrow
spam,want new video phone anytime time two connected computer needs min text from five pound check per spare week three call reply delivery tomorrow,"['want', 'new', 'video', 'phone', 'anytime', 'time', 'two', 'connected', 'computer', 'need', 'min', 'text', 'five', 'pound', 'check', 'per', 'spare', 'week', 'three', 'call', 'reply', 'delivery', 'tomorrow']",want new video phone anytime time two connected computer need min text five pound check per spare week three call reply delivery tomorrow
spam,knock knock telephone message whose listeners enter weekly cannabis sale gift card voucher store yea da right choice tc music age stoptxtstop every week,"['knock', 'knock', 'telephone', 'message', 'whose', 'listener', 'enter', 'weekly', 'cannabis', 'sale', 'gift', 'card', 'voucher', 'store', 'yea', 'da', 'right', 'choice', 'tc', 'music', 'age', 'stoptxtstop', 'every', 'week']",knock knock telephone message whose listener enter weekly cannabis sale gift card voucher store yea da right choice tc music age stoptxtstop every week
spam,knock knock up message whose enter your weekly cannabis gift guide voucher store yea right choice on tc and age a stoptxtstop last week,"['knock', 'knock', 'message', 'whose', 'enter', 'weekly', 'cannabis', 'gift', 'guide', 'voucher', 'store', 'yea', 'right', 'choice', 'tc', 'age', 'stoptxtstop', 'last', 'week']",knock knock message whose enter weekly cannabis gift guide voucher store yea right choice tc age stoptxtstop last week
spam,last time whatever tried non contact u prize claim or call tcsstop via short message service use ppm,"['last', 'time', 'whatever', 'tried', 'non', 'contact', 'u', 'prize', 'claim', 'call', 'tcsstop', 'via', 'short', 'message', 'service', 'use', 'ppm']",last time whatever tried non contact u prize claim call tcsstop via short message service use ppm
spam,time for whatever ever tried contact u prize claim call at tcsstop short flight message to service ppm,"['time', 'whatever', 'ever', 'tried', 'contact', 'u', 'prize', 'claim', 'call', 'tcsstop', 'short', 'flight', 'message', 'service', 'ppm']",time whatever ever tried contact u prize claim call tcsstop short flight message service ppm
spam,someonone does know trying a contact it via dating service even find there could be call mobile landline boxskch,"['someonone', 'know', 'trying', 'contact', 'via', 'dating', 'service', 'even', 'find', 'could', 'call', 'mobile', 'landline', 'boxskch']",someonone know trying contact via dating service even find could call mobile landline boxskch
spam,someonone people know how trying your contact via online dating service find you could call call mobile landline boxskch,"['someonone', 'people', 'know', 'trying', 'contact', 'via', 'online', 'dating', 'service', 'find', 'could', 'call', 'call', 'mobile', 'landline', 'boxskch']",someonone people know trying contact via online dating service find could call call mobile landline boxskch
spam,sunshine hols claim free medication on holiday send letter stamped self address envelope chinese drink united state uk key po box the bray island wicklow eire irish quiz start saturday unsub whistle stop,"['sunshine', 'hols', 'claim', 'free', 'medication', 'holiday', 'send', 'letter', 'stamped', 'self', 'address', 'envelope', 'chinese', 'drink', 'united', 'state', 'uk', 'key', 'po', 'box', 'bray', 'island', 'wicklow', 'eire', 'irish', 'quiz', 'start', 'saturday', 'unsub', 'whistle', 'stop']",sunshine hols claim free medication holiday send letter stamped self address envelope chinese drink united state uk key po box bray island wicklow eire irish quiz start saturday unsub whistle stop
spam,and sunshine hols claim medication holiday pay send stamped off self address through envelope drink united country state bank uk bank po box bray and wicklow eire quiz start saturday night unsub stop,"['sunshine', 'hols', 'claim', 'medication', 'holiday', 'pay', 'send', 'stamped', 'self', 'address', 'envelope', 'drink', 'united', 'country', 'state', 'bank', 'uk', 'bank', 'po', 'box', 'bray', 'wicklow', 'eire', 'quiz', 'start', 'saturday', 'night', 'unsub', 'stop']",sunshine hols claim medication holiday pay send stamped self address envelope drink united country state bank uk bank po box bray wicklow eire quiz start saturday night unsub stop
spam,urgent pressing urgent whatever free a flight europe give away legal call sept 17 take 5 friend no free case call claim bannfwflyppm,"['urgent', 'pressing', 'urgent', 'whatever', 'free', 'flight', 'europe', 'give', 'away', 'legal', 'call', 'sept', 'take', 'friend', 'free', 'case', 'call', 'claim', 'bannfwflyppm']",urgent pressing urgent whatever free flight europe give away legal call sept take friend free case call claim bannfwflyppm
spam,air urgent not urgent whatever free flight europe home give your away call number sept take friend free time call group claim bannfwflyppm,"['air', 'urgent', 'urgent', 'whatever', 'free', 'flight', 'europe', 'home', 'give', 'away', 'call', 'number', 'sept', 'take', 'friend', 'free', 'time', 'call', 'group', 'claim', 'bannfwflyppm']",air urgent urgent whatever free flight europe home give away call number sept take friend free time call group claim bannfwflyppm
